1278459164 50787
1278459180 50791
1278461360 50686
1278466189 50765
1278474181 50804
1278474198 50816
1278541642 50833
1278541664 50934
1278543871 50921
1278546102 50928
1278554372 50959
1278558567 51024
1278566415 50981
1278609257 50967
1278609483 50906
1278609598 50906
1278609624 50906
1278610962 50906
1278610975 50917
1278612998 50911
1278613858 50914
1278614658 50910
1278615906 50831
1278623538 50771
1278625106 50776
1278638919 50977
1278650654 51027
1278650727 50870
1278651826 50870
1278656094 50900
1278694769 50913
1278695909 50973
1278696438 50973
1278699240 50971
1278699251 50973
1278709655 50981
1278710019 50991
1278711151 51016
1278716880 51048
1278716887 51049
1278724211 51080
1278726099 51080
1278726639 51080
1278726888 51081
1278726899 51083
1278728859 51102
1278729362 51090
1278747178 51092
1278783286 51098
1278783758 50423
1278878619 50423
1278955556 50430
1278956261 50430
1278956547 50429
1278956844 50429
1278984706 50452
1279134414 50667
1279211533 50657
1279214681 50675
1279215051 50676
1279215798 50674
1279216776 50674
1279238086 50674
1279238109 51041
1279238214 51041
1279238362 51041
1279244455 51030
1279244461 51077
1279299546 51086
1279299564 51082
1279299989 51082
1279300725 51071
1279300841 51071
1279301382 51071
1279301393 51071
1279308684 51159
1279326366 51258
1279326382 51305
1279326477 51305
1279340082 51305
1279346544 51323
1279346551 51384
1279346639 51393
1279347083 51383
1279347738 51382
1279347755 51382
1279400683 51411
1279400757 51410
1279401031 51411
1279419746 51472
1279420143 51472
1279426221 51475
1279426229 51475
1279645202 51484
1279651836 51548
1279651845 51571
1279667638 51625
1279668128 51686
1279679428 51682
1279686504 51743
1279697027 54387
1279697558 54388
1279698057 54384
1279698161 54384
1279731895 54391
1279747798 54454
1279747868 54453
1279749486 54463
1279750080 54467
1279752450 54481
1279752466 54490
1279755513 54498
1279757121 54520
1279757202 54520
1279760524 54579
1279760565 54581
1279760858 54583
1279761777 54580
1279761933 54582
1279761963 54583
1279762038 54584
1279767094 54585
1279768950 54588
1279769623 54850
1279772116 54857
1279822477 54881
1279824837 54909
1279824847 54925
1279832019 54926
1279832026 54929
1279842928 55073
1279843731 55070
1279843904 55071
1279854984 55107
1279855192 55110
1279859263 55299
1279862046 55300
1279862528 55303
1279863008 55307
1279863167 55307
1279863270 55307
1279866997 55307
1279906917 55307
1279911544 55316
1279911571 55316
1279920002 55317
1279920775 55316
1279921979 55316
1279923220 55315
1279923724 55316
1279924347 55320
1279924627 55325
1279924932 55328
1279925348 55328
1279925982 55329
1279926435 55330
1279927565 55334
1279927990 55335
1279928219 55336
1279929454 55338
1279930829 55330
1279931620 55333
1279931910 55243
1279934008 55244
1279934268 55251
1279934311 55250
1279944996 55291
1279945205 55268
1279945888 55281
1279946087 55281
1279949712 55283
1279949727 55283
1279950023 55285
1279954601 55291
1279960755 55304
1279961767 55307
1279992283 55306
1279992947 55313
1279993055 55313
1279993741 55322
1279994435 55324
1279994965 55321
1279998768 55315
1280011722 55297
1280013092 55292
1280038862 55303
1280184641 55336
1280184690 55546
1280184722 55593
1280185699 55593
1280188664 55605
1280189040 55619
1280191188 55623
1280193200 55624
1280206082 55727
1280265811 55746
1280265824 55802
1280266456 55834
1280267104 55835
1280271162 55854
1280271170 55850
1280272726 55851
1280272739 55994
1280340797 56009
1280340867 56075
1280344416 56080
1280350802 56111
1280353708 56137
1280356407 56151
1280358769 56149
1280361896 56165
1280361914 56210
1280363465 56211
1280364403 56211
1280374662 56211
1280423417 56211
1280423871 56212
1280437129 56293
1280439526 56294
1280444018 56331
1280446515 56332
1280447592 56332
1280447894 56333
1280449565 56353
1280449601 56353
1280451584 56353
1280451798 56353
1280453841 56357
1280455940 56359
1280456585 56362
1280457898 56342
1280461383 56346
1280510450 56351
1280510760 56352
1280511156 56353
1280518802 56436
1280518959 56429
1280768734 56439
1280772801 56459
1280773264 56454
1280777616 56456
1280778733 56467
1280790707 56477
1280791972 56477
1280797396 56483
1280797687 56477
1280799009 56477
1280809874 56477
1280907671 56483
1280908049 56484
1280908666 56489
1280910707 56488
1280911211 56490
1280940599 56490
1280960565 56490
1280962801 55654
1280962879 55669
1280962897 55729
1280963612 55730
1280964968 55723
1280966775 55750
1280967038 55750
1280967629 55770
1280970732 55773
1280979135 55729
1280979858 55730
1280981305 55729
1281030182 55738
1281030389 55730
1281030998 55739
1281031776 55748
1281032018 55748
1281032080 55739
1281034591 55726
1281034644 55726
1281044388 55549
1281046124 55549
1281048258 55576
1281048516 55576
1281049733 55575
1281372520 55646
1281998114 57906
1281998168 57906
1281999091 57893
1282007483 57958
1282007910 57930
1282016364 57996
1282023862 57973
1282028507 57972
1282065195 57973
1282066525 57969
1282066537 57985
1282066998 57995
1282067320 57996
1282067327 58000
1282067930 58000
1282068211 58001
1282072355 58043
1282072934 58046
1282078612 58043
1282078798 58043
1282087349 58026
1282087492 58027
1282090829 58088
1282096163 58087
1282096602 57743
1282096646 57741
1282097027 57739
1282098762 57740
1282099304 57740
1282101569 57774
1282102745 57771
1282107825 57684
1282107840 57679
1282109641 57667
1282109661 57669
1282112460 57627
1282112837 57619
1282112880 57619
1282114207 57600
1282123951 57599
1282153053 57618
1282154023 57622
1282156781 57641
1282157960 57644
1282159043 57665
1282159695 57665
1282170226 57688
1282170323 57706
1282173310 57671
1282173420 57674
1282174028 57674
1282174511 57674
1282175959 57639
1282175992 57640
1282176748 57641
1282178524 57643
1282178859 57643
1282179396 57642
1282180987 57663
1282181024 57663
1282187671 57654
1282187687 57654
1282188387 57654
1282189746 57654
1282189915 57654
1282190727 57654
1282190773 57654
1282191769 57654
1282191855 57561
1282191952 57561
1282192442 57561
1282197537 57590
1282197558 57600
1282238443 57599
1282240007 57601
1282240018 57601
1282244398 57614
1282244421 57610
1282245449 57610
1282252372 57610
1282252407 57627
1282253134 57627
1282253775 57627
1282257891 57788
1282259800 57788
1282261436 57788
1282261606 57788
1282266605 57788
1282273634 57788
1282540834 57798
1282614320 58063
1282614331 59902
1282673259 59915
1282673276 59901
1282673524 59899
1282674800 59911
1282675249 59912
1282677190 59913
1282677426 59912
1282682436 59912
1282682469 59915
1282685741 59917
1282686064 59966
1282686272 59948
1282686350 59948
1282689744 59939
1282690131 59952
1282690144 59969
1282690535 59949
1282690549 59948
1282693122 59945
1282693182 59950
1282694164 59955
1282694176 59956
1282695147 59951
1282696991 59952
1282697015 59955
1282699876 59952
1282701170 59952
1282701720 59956
1282702963 59951
1282703138 59951
1282703558 59953
1282704417 59958
1282706017 59974
1282708172 60005
1282755558 60006
1282756179 60006
1282761350 59990
1282761356 59992
1282769476 60004
1282769579 60005
1282769798 60004
1282769809 60169
1282769896 24194
1282777724 24213
1282780031 24212
1282781517 24216
1282782852 24217
1282784453 24221
1282785338 24221
1282785621 24375
1282785637 24489
1282786102 24489
1282798384 24548
1282941208 24555
1282941219 24723
1282950550 24736
1282958228 24741
1283026090 24744
1283027263 24745
1283027467 24745
1283027571 24745
1283031502 24738
1283032388 24738
1283045809 24738
1283140798 24738
1283147353 24699
1283147382 24701
1283148268 24689
1283150779 24727
1283285231 24715
1283297932 24717
1283320550 24717
1283787969 24726
1283846102 24773
1283886223 24771
1283903273 24773
1283905077 24772
1283907560 24772
1283907603 24772
1283907978 25029
1283908877 25900
1283908896 25900
1283921885 25900
1283965217 25900
1283965231 25894
1283968748 25912
1283968757 25912
1283969269 25914
1283971074 25936
1283972283 25944
1283972645 25948
1283974448 25966
1283975548 25977
1283981682 25965
1283988930 25967
1283999964 25973
1283999982 25974
1284000549 25974
1284001381 25975
1284004355 26005
1284004363 25980
1284013808 25973
1284014107 26004
1284050132 25958
1284151715 25965
1284155531 26030
1284156475 26043
1284157144 26044
1284157691 26044
1284157860 26045
1284157996 26045
1284158279 26054
1284158518 26058
1284158676 26055
1284160791 26055
1284161233 26174
1284161920 26174
1284162211 26143
1284162549 26144
1284162748 26144
1284163219 26144
1284170228 26145
1284185806 26137
1284187036 26143
1284188133 26150
1284216825 26151
1284216864 26151
1284220765 26141
1284232195 26155
1284232220 26204
1284232427 26201
1284232456 26201
1284241149 26202
1284267481 26210
1284273103 26210
1284346583 26238
1284346607 26237
1284352263 26233
1284352492 26242
1284353835 26243
1284353879 26243
1284354650 26242
1284354884 26249
1284357293 26270
1284357389 26264
1284358940 26265
1284398525 26270
1284399609 26150
1284399860 24436
1284401110 24443
1284401819 24354
1284402125 24334
1284402610 24334
1284405403 24318
1284405409 24294
1284414535 24300
1284414541 28415
1284416457 28413
1284416498 28413
1284416655 28413
1284417866 28435
1284419143 28435
1284423984 28470
1284424349 28474
1284425850 28473
1284425879 28342
1284426513 28306
1284432870 28304
1284432896 28306
1284436287 28303
1284443511 28304
1284488038 28517
1284488050 28523
1284490720 28523
1284490735 28522
1284504160 28539
1284504169 28539
1284505079 28551
1284505831 28542
1284506681 28544
1284508607 28604
1284509822 28609
1284511895 28611
1284513040 28620
1284513466 28623
1284514026 28626
1284515197 28626
1284516443 28629
1284518066 28626
1284518891 28626
1284519288 28626
1284521730 28671
1284521851 28673
1284522128 28668
1284522441 28668
1284523810 28675
1284523976 28675
1284524176 28680
1284524247 28680
1284524276 28680
1284524697 28685
1284527495 28685
1284528493 28934
1284536388 28937
1284571057 28933
1284571617 28932
1284571627 28932
1284574425 28940
1284574447 26569
1284575063 26579
1284575139 26579
1284575362 26579
1284576296 26578
1284577179 26579
1284578523 26579
1284582486 26580
1284582579 26581
1284582846 26581
1284584016 26589
1284584945 26589
1284588915 26592
1284589312 26597
1284589566 26595
1284589588 26593
1284589913 26593
1284590726 26597
1284590775 26601
1284590956 26601
1284591326 26601
1284591743 26602
1284592604 26602
1284594003 26609
1284595521 26620
1284595536 26713
1284595736 26713
1284595997 26711
1284596483 26711
1284598234 26723
1284598578 26719
1284599216 26468
1284599365 26722
1284599836 26719
1284599996 26724
1284600234 26719
1284600772 26724
1284601392 26728
1284601694 26726
1284601700 26727
1284602033 26468
1284602141 26468
1284602242 26471
1284602332 26478
1284602489 26478
1284603431 26575
1284605128 26841
1284605172 26841
1284607201 26838
1284607369 26841
1284614835 26840
1284616873 26848
1284616885 26849
1284618122 26850
1284619795 26854
1284651139 26854
1284662854 26861
1284664456 26863
1284664486 26863
1284673104 26863
1284673112 26893
1284673887 26894
1284674865 26896
1284675870 26896
1284919116 26953
1284928382 26954
1284998956 29880
1285264770 30032
1285268157 30020
1285277422 30134
1285368648 29647
1285368678 29878
1285370321 29878
1285373538 29879
1285375911 29880
1285426992 29881
1285428479 29881
1285430799 29642
1285431064 29646
1285431989 29632
1285434260 29622
1285440864 29864
1285486840 29867
1285495061 30536
1285520429 29875
1285526971 30537
1285531710 29868
1285531736 30215
1285532090 30215
1285564801 30211
1285586316 30536
1285607488 30273
1285609169 30264
1285609181 30270
1285609889 30279
1285609952 30285
1285610628 30285
1285610954 30328
1285612564 30536
1285635514 30630
1285637687 30643
1285637695 30751
1285639621 31147
1285648101 31150
1285649641 31161
1285649872 31161
1285650674 31161
1285650970 31161
1285651816 31163
1285653011 31206
1285654548 31250
1285654579 31222
1285656680 31284
1285698318 31296
1285787767 31346
1286296932 31317
1286306227 31385
1286306493 31390
1286307500 31395
1286307701 31396
1286311196 31437
1286311210 31437
1286311662 31440
1286321281 31440
1286321301 31444
1286321729 31444
1286322050 31444
1286322687 31444
1286323195 31446
1286323220 31459
1286324100 31459
1286324114 31463
1286324640 31463
1286324786 31463
1286324801 31471
1286325243 31471
1286325249 31475
1286325935 31475
1286326341 31475
1286326348 31532
1286326573 31533
1286326736 31532
1286326997 31532
1286328896 31532
1286330464 31532
1286335333 31542
1286335653 31543
1286335900 31543
1286336248 31543
1286414033 31543
1286414398 31543
1286415517 31543
1286415531 31543
1286417143 31543
1286479274 31600
1286479291 32088
1286486824 32110
1286486838 32209
1286487541 32211
1286489152 32211
1286489163 32225
1286490538 32225
1286490550 32225
1286491218 32231
1286494959 32231
1286494969 33243
1286495329 33243
1286495659 33248
1286496038 33248
1286496052 33286
1286500646 33290
1286500658 33560
1286501159 33551
1286502766 33578
1286502773 33507
1286519933 33508
1286519970 33513
1286519981 33461
1286521627 33460
1286522613 33456
1286523768 33444
1286523778 33463
1286525707 33463
1286525717 33462
1286554571 33450
1286565942 33436
1286565975 33694
1286572009 33705
1286572025 33716
1286572535 33716
1286572794 33716
1286573139 33717
1286573153 33716
1286573842 33726
1286574417 33726
1286574430 33722
1286574549 33720
1286575204 33711
1286576487 33710
1286577322 33738
1286578050 33738
1286578063 33741
1286578272 33741
1286578772 33741
1286578884 33741
1286579305 33741
1286579315 33741
1286580986 33741
1286580996 33761
1286582712 33762
1286593993 33765
1286685270 33823
1286685866 33822
1286688759 33840
1286736848 33845
1286736856 33845
1286742543 33846
1286748297 33827
1286816526 33829
1286816589 33828
1286817232 33844
1286834291 33926
1286834302 34346
1286834837 34347
1286846539 34367
1286850000 34369
1286904343 34358
1286907449 34359
1286924077 34812
1286924102 34834
1286924496 34834
1286933039 34820
1286933060 34819
1286954369 34823
1286994043 34829
1287001785 34882
1287001816 34884
1287002449 34893
1287008307 34894
1287011782 34893
1287012536 34907
1287087010 34907
1287087301 34912
1287087338 34979
1287087710 34987
1287092806 34987
1287092824 34047
1287105138 34087
1287105154 34498
1287177668 34506
1287178609 34541
1287181839 34546
1287188404 34597
1287188419 34640
1287188891 34638
1287189847 34641
1287189874 34674
1287214957 34684
1287221689 35131
1287221905 35141
1287229503 35144
1287229513 35155
1287382164 34846
1287383783 34827
1287420996 34866
1287422805 34870
1287423259 34843
1287423539 34873
1287424386 34843
1287424642 34862
1287426287 34843
1287426433 34843
1287427487 34917
1287428420 34954
1287429092 34954
1287430984 34954
1287431782 34954
1287437741 34977
1287438648 34981
1287444416 35010
1287444537 35010
1287467709 35132
1287475635 35182
1287508144 35079
1287512969 35072
1287512987 35067
1287515422 35085
1287515436 35081
1287516534 35086
1287516574 35102
1287528160 35124
1287528171 35165
1287537959 35269
1287537966 35930
1287541004 35923
1287592772 35227
1287599336 35227
1287599406 36222
1287600429 36218
1287605972 36242
1287606076 36235
1287610005 36243
1287611537 36250
1287611550 36257
1287613830 36266
1287614502 36270
1287617977 36290
1287618043 36320
1287618612 36310
1287618642 36313
1287620803 36301
1287621327 36313
1287621335 36361
1287621755 36278
1287622401 36279
1287624249 36284
1287624255 36291
1287632353 36291
1287632378 36299
1287632827 36325
1287633993 36325
1287634915 36325
1287635116 36325
1287636183 36325
1287636873 36325
1287637019 36325
1287638554 36325
1287639470 36325
1287639858 36326
1287643248 36330
1287643584 36331
1287668715 36333
1287680466 36334
1287682759 36334
1287683717 36334
1287690590 36335
1287702451 36335
1287702469 36323
1287713255 36648
1287714935 36428
1287728333 36321
1287731598 36445
1287731746 36655
1287733201 36446
1287733771 36446
1287734877 36448
1287753767 36459
1287754726 36473
1287769024 36474
1287769047 36671
1287773750 36587
1287773764 36583
1287774014 36583
1287775648 36582
1287776041 36730
1287786761 36638
1287786770 36638
1287787042 36638
1287787102 36638
1287787642 36618
1287788179 36674
1287789399 36794
1287790083 36693
1287790448 36693
1287791821 36693
1287791832 36695
1287792748 36696
1287793570 36700
1287794579 36710
1287796197 36800
1287895793 38563
1288058151 36931
1288117190 37481
1288130272 37494
1288131196 37495
1288132442 37495
1288137938 37542
1288140379 37531
1288142170 37531
1288142507 37531
1288143066 37531
1288143773 37532
1288145974 37531
1288198430 37570
1288199584 37570
1288200430 37578
1288202637 37587
1288202886 37819
1288203221 37828
1288210525 37828
1288215297 37828
1288293219 37801
1288293230 38155
1288303283 38568
1288307673 38594
1288310575 38171
1288310594 38422
1288311106 38592
1288314117 38422
1288314437 38425
1288373672 38602
1288373677 38428
1288373720 38503
1288376039 38602
1288377527 38991
1288377568 38991
1288379350 38999
1288379372 39104
1288380638 39112
1288380654 39101
1288382735 39102
1288383745 39103
1288384014 39106
1288387571 39109
1288387580 39107
1288390571 39113
1288390577 39133
1288394499 39135
1288394613 40185
1288396564 40177
1288396600 40175
1288398388 40163
1288400916 40169
1288403217 40175
1288403730 40175
1288404527 40175
1288404601 40144
1288553666 40137
1288553756 53753
1288560603 53755
1288561814 53743
1288569742 53753
1288570583 53759
1288571363 53817
1288572518 53817
1288572587 53803
1288572603 53822
1288580664 53820
1288580689 53817
1288580715 53848
1288592530 53849
1288592594 53838
1288593056 53838
1288593752 53838
1288593890 53839
1288598116 53839
1288600572 53905
1288614418 53907
1288631261 53901
1288633027 53904
1288646596 53904
1288647951 53903
1288648733 53899
1288654461 54137
1288655109 54137
1288656448 54137
1288657810 54141
1288657821 54180
1288658165 54420
1288662126 54409
1288675335 54423
1288675355 54449
1288682618 54464
1288720252 54563
1288720332 54408
1288721095 54575
1288748740 54374
1288754182 54588
1288761467 52494
1288775487 54458
1288785486 54577
1288805025 52323
1288807196 52348
1288807204 52400
1288807669 52441
1288812092 52416
1288815405 52441
1288815417 52434
1288823201 52433
1288827577 52395
1288827753 52503
1288827790 52504
1288832650 52550
1288833372 52400
1288835505 52416
1288839441 52519
1288850322 52552
1288850747 52820
1288897299 52896
1288897447 52598
1288902055 52598
1288902150 52596
1288902867 52910
1288902897 52347
1288906628 52370
1288908444 52367
1288908789 52596
1288909037 52367
1288909438 52375
1288910858 52596
1288914257 52415
1288914303 52415
1288914477 52416
1288914915 52424
1288916104 52598
1288918241 52447
1288918248 52417
1288921565 52449
1288922203 52464
1288924155 52466
1288924743 52466
1288925341 52478
1288925392 52492
1288925709 52494
1288926357 52557
1288933347 52574
1288936290 52570
1288943649 52602
1288981341 52602
1288981609 52602
1288981912 52582
1288982427 52650
1288991608 52735
1288991678 52616
1288991719 52680
1288992278 52735
1288992301 52732
1288992519 52731
1289002700 52740
1289003931 52741
1289004210 52730
1289004513 52731
1289004518 52732
1289004900 52732
1289006162 52735
1289007124 52736
1289016840 52727
1289066951 52771
1289070753 52800
1289077026 52807
1289086481 52802
1289087407 52802
1289155080 52806
1289155893 52806
1289156857 50230
1289161233 50300
1289161494 50300
1289208371 50300
1289208422 50316
1289239254 50320
1289239534 50318
1289240280 50319
1289240711 50319
1289241001 50319
1289243435 50322
1289245129 50322
1289253901 50323
1289255203 50324
1289260558 50358
1289260578 50380
1289261895 50381
1289262646 50393
1289269195 50429
1289269262 50438
1289270224 50504
1289270297 50554
1289273563 50402
1289279806 50402
1289279989 50422
1289290474 50422
1289290970 57366
1289291067 50422
1289293597 57612
1289293728 57607
1289324498 50554
1289333686 50423
1289333706 50441
1289339770 50630
1289340192 50441
1289340428 50640
1289340902 50640
1289343836 50631
1289350554 57608
1289359011 57604
1289359722 57624
1289366997 57728
1289411553 57728
1289411603 57728
1289411652 57730
1289415928 57768
1289421678 57802
1289448729 57805
1289465938 57805
1289590594 57807
1289590610 57797
1289590823 57827
1289591034 57815
1289598112 57815
1289599228 57815
1289599271 57829
1289600997 57829
1289601029 57881
1289601844 57942
1289608450 57885
1289608463 57942
1289612569 57932
1289622068 57925
1289623189 57925
1289633652 57925
1289636784 57925
1289640891 57925
1289679009 57922
1289688940 57922
1289703912 57923
1289756608 57959
1289800090 57960
1289800176 57980
1289800196 57998
1289808316 58030
1289850556 58030
1289852140 58076
1289852149 58105
1289852698 58105
1289858186 58086
1289863658 58097
1289867679 58114
1289868990 58117
1289871850 58133
1289875346 58137
1289876415 58138
1289877207 58189
1289884005 58189
1289884761 58194
1289886722 58194
1289889691 58194
1289889729 58194
1289889895 58195
1289891337 58196
1289921132 58223
1289930715 58225
1289946946 58230
1289946989 58230
1289951674 58251
1289952790 58253
1289952844 58254
1289952937 58246
1289953073 58276
1289953358 58280
1289954222 58287
1289954788 58282
1289954817 58287
1289959255 58296
1289959815 58302
1289961512 58302
1289963239 58280
1289972480 54395
1289973738 54395
1289980696 54443
1289981771 54443
1289995169 54443
1290021849 54467
1290022222 54470
1290024486 54482
1290024503 54493
1290025004 54508
1290025030 54512
1290025509 54507
1290025798 54507
1290026142 54509
1290026329 54513
1290030552 54515
1290030951 54516
1290039472 54516
1290039487 54550
1290053652 54977
1290059495 54843
1290059868 54869
1290060368 54869
1290061095 54868
1290064752 56888
1290064767 56909
1290088307 56910
1290101041 56909
1290107177 56909
1290112607 56909
1290112622 56966
1290119571 72600
1290122242 57017
1290122287 67237
1290123390 67261
1290123407 67280
1290123574 67281
1290123684 67282
1290125204 67282
1290126215 67315
1290127240 67312
1290128122 67313
1290128516 67313
1290132269 67355
1290134283 67364
1290135282 72619
1290139677 67364
1290147987 72644
1290155879 72776
1290157598 72961
1290182651 67364
1290189675 72963
1290193032 67388
1290194713 67395
1290197408 72997
1290199443 73052
1290200679 67441
1290208900 73052
1290210315 67456
1290210571 67454
1290211958 67454
1290212318 67454
1290213964 67474
1290213999 72273
1290214348 72273
1290214748 72273
1290217949 72275
1290218361 72275
1290219254 72280
1290219515 73116
1290221356 73121
1290221626 72295
1290223178 73120
1290237248 72305
1290256195 72305
1290260457 72306
1290274545 72305
1290283075 73130
1290284178 72314
1290292211 73147
1290292333 73186
1290294091 73151
1290294989 73157
1290297506 73186
1290299695 73211
1290300779 72498
1290303602 73209
1290308893 72498
1290308916 72498
1290308926 72502
1290312897 72502
1290318527 72502
1290318843 73230
1290337711 72503
1290363702 72509
1290363813 73301
1290364190 72510
1290366124 72535
1290367567 72535
1290371904 72546
1290373963 73300
1290374076 72552
1290374365 72552
1290376000 72552
1290384519 73339
1290387189 73339
1290388483 73345
1290397880 73297
1290398174 73382
1290407680 73385
1290407842 73377
1290409040 73388
1290409303 73394
1290411860 73400
1290412116 73401
1290412124 73418
1290414689 73438
1290417551 73457
1290419415 73510
1290419423 73503
1290419871 73500
1290457286 73510
1290457474 73556
1290472690 73560
1290472709 73518
1290472801 77124
1290473706 77125
1290474694 77120
1290474698 77162
1290475791 77167
1290475800 77228
1290479284 77206
1290481535 77206
1290499710 77273
1290500066 77275
1290500126 78086
1290503811 78088
1290503825 78134
1290533222 78134
1290533252 78870
1290533724 78870
1290534045 78870
1290539253 78872
1290539268 78858
1290539646 78862
1290541605 78862
1290541660 78866
1290542280 78866
1290544359 78864
1290548285 78864
1290556190 78868
1290556198 78895
1290556689 78896
1290557384 78919
1290567489 78948
1290574621 78948
1290574999 78948
1290608718 78949
1290610184 78705
1290617327 78949
1290620045 78951
1290625373 78048
1290628195 79231
1290630438 78608
1290633554 78609
1290636191 78612
1290636377 78610
1290636797 78626
1290638538 78626
1290639333 78600
1290640249 78600
1290641893 78600
1290650508 78602
1290652594 78602
1290665354 78659
1290665365 78679
1290693684 78705
1290695976 78711
1290703236 78714
1290709775 78714
1290716806 78740
1290719434 79286
1290723466 79286
1290723778 79286
1290729984 79288
1290730059 79308
1290730073 79308
1290730719 79316
1290730809 79315
1290731107 79348
1290731340 79310
1290731370 79315
1290732614 79348
1290734468 79231
1290741102 79256
1290743088 79303
1290743544 79303
1290745081 79281
1290746087 79281
1290747954 79316
1290748743 79320
1290749831 79320
1290750297 79294
1290750999 79294
1290751016 79294
1290752665 79341
1290782086 79343
1290782888 79342
1290783159 79342
1290783832 79341
1290785244 79350
1290785274 79351
1290786098 79351
1290788888 79351
1290788895 80708
1290790545 80711
1290791633 80409
1290791957 80408
1290792832 80408
1290794572 80405
1290795807 81420
1290809378 80491
1290809771 80488
1290810212 80491
1290814612 80515
1290815554 80518
1290816177 80515
1290816642 80519
1290816656 80527
1290817721 80761
1290818266 80527
1290818329 80527
1290819132 80723
1290822692 80726
1290823990 80779
1290824062 80753
1290824999 80753
1290827793 80764
1290837647 80797
1290837940 80794
1290839757 80794
1290850624 80794
1290858817 80794
1290862962 80794
1290863609 80795
1290876192 80861
1290885135 80873
1290887691 80875
1290891965 80874
1290892632 80872
1290892881 80875
1290895655 80877
1290896729 80876
1290896877 80875
1290897787 80880
1290899071 80875
1290899147 80875
1290911247 80968
1290911592 80967
1290912367 80996
1290914475 80996
1290915140 80996
1290917181 81024
1290917562 81023
1290919573 81028
1290921833 81033
1290922153 81035
1290922551 81038
1290922588 81041
1290922750 81050
1290923720 81060
1290925865 81057
1290929425 81066
1290954797 81151
1290961891 81152
1290971899 81152
1290972027 81196
1290972327 81152
1290972820 81155
1290988274 81262
1290991523 81266
1290993350 81266
1290993375 81253
1290993382 81252
1291057074 81263
1291061441 81263
1291067743 81266
1291067761 81313
1291068196 81335
1291069431 81329
1291071038 81330
1291072621 81312
1291073477 81317
1291074430 81310
1291075225 81326
1291077247 81328
1291079821 81328
1291081448 81568
1291082856 81568
1291089440 81317
1291101769 81312
1291102863 81335
1291145446 81534
1291145599 81338
1291146188 81407
1291147109 81359
1291148623 81388
1291148756 81388
1291149036 81388
1291150913 81388
1291151450 81405
1291151965 81405
1291152439 81405
